insert into ordenes values('CA-2016-152156', '42682', '42685', 'Second Class', 'CG-12520', '42420', 'South'),
('US-2017-167318', '42942', '42948', 'Standard Class', 'GZ-14545', '90036', 'West'),
('US-2017-167318', '42942', '42948', 'Standard Class', 'GZ-14545', '90036', 'West'),
('US-2014-120313', '41943', '41945', 'Second Class', 'NL-18310', '94110', 'West'),
('CA-2017-135419', '43042', '43048', 'Standard Class', 'BG-11740', '93309', 'West'),
('CA-2016-128671', '42593', '42598', 'Standard Class', 'MT-18070', '74133', 'Central'),
('CA-2016-128671', '42593', '42598', 'Standard Class', 'MT-18070', '74133', 'Central'),
('CA-2016-128671', '42593', '42598', 'Standard Class', 'MT-18070', '74133', 'Central'),
('CA-2016-149335', '42576', '42576', 'Same Day', 'BC-11125', '94122', 'West'),
('CA-2014-168312', '41699', '41705', 'Standard Class', 'GW-14605', '77036', 'Central'),
('CA-2014-168312', '41699', '41705', 'Standard Class', 'GW-14605', '77036', 'Central'),
('US-2017-105935', '42761', '42766', 'Standard Class', 'BD-11500', '31907', 'South'),
('US-2017-105935', '42761', '42766', 'Standard Class', 'BD-11500', '31907', 'South'),
('CA-2014-161508', '41832', '41836', 'Standard Class', 'PV-18985', '77573', 'Central'),
('CA-2014-161508', '41832', '41836', 'Standard Class', 'PV-18985', '77573', 'Central'),
('CA-2014-161508', '41832', '41836', 'Standard Class', 'PV-18985', '77573', 'Central'),
('CA-2014-161508', '41832', '41836', 'Standard Class', 'PV-18985', '77573', 'Central'),
('CA-2017-130904', '42836', '42841', 'Standard Class', 'HM-14980', '27217', 'South'),
('CA-2017-130904', '42836', '42841', 'Standard Class', 'HM-14980', '27217', 'South'),
('CA-2017-133620', '43052', '43057', 'Standard Class', 'EM-14065', '10009', 'East'),
('CA-2015-142937', '42343', '42344', 'First Class', 'SF-20065', '75220', 'Central'),
('US-2016-149790', '42639', '42644', 'Standard Class', 'SC-20380', '77095', 'Central'),
('CA-2016-130778', '42693', '42699', 'Standard Class', 'ND-18370', '11561', 'East'),
('CA-2016-130778', '42693', '42699', 'Standard Class', 'ND-18370', '11561', 'East'),
('CA-2017-144456', '42986', '42987', 'First Class', 'FC-14245', '33012', 'South'),
('CA-2017-144456', '42986', '42987', 'First Class', 'FC-14245', '33012', 'South'),
('CA-2017-103478', '42937', '42940', 'Second Class', 'KL-16555', '60505', 'Central'),
('CA-2017-103478', '42937', '42940', 'Second Class', 'KL-16555', '60505', 'Central'),
('CA-2017-118577', '43014', '43019', 'Standard Class', 'XP-21865', '7109', 'East'),
('CA-2017-118577', '43014', '43019', 'Standard Class', 'XP-21865', '7109', 'East'),
('CA-2017-113572', '43046', '43050', 'Standard Class', 'FP-14320', '10024', 'East'),
('CA-2016-153269', '42438', '42441', 'First Class', 'PS-18760', '1810', 'East'),
('CA-2016-153269', '42438', '42441', 'First Class', 'PS-18760', '1810', 'East'),
('CA-2016-153269', '42438', '42441', 'First Class', 'PS-18760', '1810', 'East'),
('CA-2016-153269', '42438', '42441', 'First Class', 'PS-18760', '1810', 'East'),
('CA-2017-161655', '42868', '42873', 'Second Class', 'CW-11905', '19711', 'East'),
('CA-2016-101469', '42553', '42559', 'Standard Class', 'KH-16360', '22204', 'South'),
('CA-2014-153087', '42000', '42007', 'Standard Class', 'TC-20980', '35601', 'South'),
('CA-2014-153087', '42000', '42007', 'Standard Class', 'TC-20980', '35601', 'South'),
('CA-2017-135076', '42838', '42842', 'Standard Class', 'YS-21880', '92345', 'West'),
('CA-2014-161634', '41957', '41963', 'Standard Class', 'CC-12220', '23320', 'South'),
('CA-2017-141481', '42897', '42900', 'First Class', 'ZD-21925', '90036', 'West'),
('CA-2016-132549', '42699', '42704', 'Standard Class', 'JK-15370', '35810', 'South'),
('US-2014-155544', '41719', '41723', 'Standard Class', 'GM-14440', '37918', 'South'),
('US-2014-155544', '41719', '41723', 'Standard Class', 'GM-14440', '37918', 'South'),
('US-2014-155544', '41719', '41723', 'Standard Class', 'GM-14440', '37918', 'South'),
('US-2015-115238', '42124', '42128', 'Standard Class', 'JW-15220', '1841', 'East'),
('US-2015-115238', '42124', '42128', 'Standard Class', 'JW-15220', '1841', 'East'),
('US-2015-115238', '42124', '42128', 'Standard Class', 'JW-15220', '1841', 'East'),
('US-2015-115238', '42124', '42128', 'Standard Class', 'JW-15220', '1841', 'East'),
('US-2015-115238', '42124', '42128', 'Standard Class', 'JW-15220', '1841', 'East'),
('CA-2017-132199', '42858', '42863', 'Standard Class', 'BO-11350', '19134', 'East'),
('CA-2017-132199', '42858', '42863', 'Standard Class', 'BO-11350', '19134', 'East'),
('CA-2017-132199', '42858', '42863', 'Standard Class', 'BO-11350', '19134', 'East'),
('CA-2017-132199', '42858', '42863', 'Standard Class', 'BO-11350', '19134', 'East'),
('CA-2017-132199', '42858', '42863', 'Standard Class', 'BO-11350', '19134', 'East'),
('CA-2016-163174', '42608', '42612', 'Standard Class', 'XP-21865', '30605', 'South'),
('CA-2014-110555', '41740', '41747', 'Standard Class', 'MM-18055', '59405', 'West'),
('CA-2014-110555', '41740', '41747', 'Standard Class', 'MM-18055', '59405', 'West'),
('CA-2014-110555', '41740', '41747', 'Standard Class', 'MM-18055', '59405', 'West'),
('CA-2017-147207', '42737', '42739', 'Second Class', 'TS-21655', '79907', 'Central'),
('CA-2017-147207', '42737', '42739', 'Second Class', 'TS-21655', '79907', 'Central'),
('CA-2017-147207', '42737', '42739', 'Second Class', 'TS-21655', '79907', 'Central'),
('CA-2017-147207', '42737', '42739', 'Second Class', 'TS-21655', '79907', 'Central'),
('CA-2017-137631', '42853', '42857', 'Standard Class', 'JL-15235', '34741', 'South'),
('CA-2017-157273', '42765', '42768', 'First Class', 'SZ-20035', '98105', 'West'),
('CA-2014-109918', '41889', '41894', 'Second Class', 'LR-17035', '95051', 'West'),
('CA-2014-109918', '41889', '41894', 'Second Class', 'LR-17035', '95051', 'West'),
('CA-2014-109918', '41889', '41894', 'Second Class', 'LR-17035', '95051', 'West'),
('CA-2016-118745', '42532', '42537', 'Standard Class', 'SV-20365', '90049', 'West'),
('CA-2016-163972', '42660', '42664', 'Standard Class', 'MG-17890', '93727', 'West'),
('CA-2014-165393', '42000', '42003', 'First Class', 'NC-18415', '76106', 'Central'),
('CA-2016-113726', '42698', '42705', 'Standard Class', 'SC-20680', '98105', 'West'),
('CA-2016-152940', '42684', '42687', 'First Class', 'RO-19780', '94110', 'West'),
('CA-2015-158701', '42009', '42014', 'Standard Class', 'JL-15175', '94110', 'West'),
('CA-2015-158701', '42009', '42014', 'Standard Class', 'JL-15175', '94110', 'West'),
('CA-2017-156272', '42815', '42821', 'Standard Class', 'PW-19030', '33068', 'South'),
('CA-2015-162964', '42320', '42326', 'Standard Class', 'MF-18250', '77095', 'Central'),
('CA-2015-162964', '42320', '42326', 'Standard Class', 'MF-18250', '77095', 'Central'),
('CA-2015-162964', '42320', '42326', 'Standard Class', 'MF-18250', '77095', 'Central'),
('CA-2014-103527', '41891', '41896', 'Second Class', 'CC-12220', '60653', 'Central'),
('CA-2016-134544', '42446', '42448', 'Second Class', 'AC-10660', '94109', 'West'),
('CA-2016-163048', '42408', '42415', 'Standard Class', 'MH-17440', '77036', 'Central'),
('CA-2016-145135', '42700', '42702', 'First Class', 'CD-12790', '6484', 'East'),
('CA-2016-145135', '42700', '42702', 'First Class', 'CD-12790', '6484', 'East'),
('CA-2017-137582', '42982', '42986', 'Standard Class', 'CV-12805', '94601', 'West'),
('CA-2015-149601', '42152', '42158', 'Standard Class', 'TB-21625', '6040', 'East'),
('CA-2015-149601', '42152', '42158', 'Standard Class', 'TB-21625', '6040', 'East'),
('CA-2014-139423', '41944', '41948', 'Standard Class', 'DG-13300', '7050', 'East'),
('CA-2016-102596', '42731', '42734', 'First Class', 'RD-19810', '44312', 'East'),
('CA-2017-153227', '43073', '43075', 'First Class', 'CS-12250', '90032', 'West'),
('CA-2017-110625', '43092', '43099', 'Standard Class', 'JB-16045', '6810', 'East'),
('CA-2016-142594', '42705', '42710', 'Second Class', 'EJ-14155', '2038', 'East'),
('CA-2016-142594', '42705', '42710', 'Second Class', 'EJ-14155', '2038', 'East'),
('CA-2016-142594', '42705', '42710', 'Second Class', 'EJ-14155', '2038', 'East'),
('CA-2016-142594', '42705', '42710', 'Second Class', 'EJ-14155', '2038', 'East'),
('CA-2014-152254', '41820', '41820', 'Same Day', 'BD-11620', '28403', 'South'),
('US-2014-120236', '41885', '41886', 'First Class', 'MR-17545', '77095', 'Central'),
('CA-2017-120061', '43041', '43046', 'Second Class', 'SR-20425', '45503', 'East'),
('CA-2015-133837', '42107', '42112', 'Standard Class', 'TH-21100', '85301', 'West'),
('CA-2015-110814', '42343', '42347', 'Second Class', 'BD-11635', '10009', 'East'),
('CA-2015-110814', '42343', '42347', 'Second Class', 'BD-11635', '10009', 'East'),
('CA-2015-110814', '42343', '42347', 'Second Class', 'BD-11635', '10009', 'East'),
('CA-2016-154067', '42401', '42407', 'Standard Class', 'SM-20950', '90036', 'West'),
('CA-2017-140480', '42924', '42928', 'Standard Class', 'HE-14800', '19711', 'East'),
('CA-2017-140480', '42924', '42928', 'Standard Class', 'HE-14800', '19711', 'East'),
('CA-2017-140480', '42924', '42928', 'Standard Class', 'HE-14800', '19711', 'East'),
('CA-2017-140480', '42924', '42928', 'Standard Class', 'HE-14800', '19711', 'East'),
('CA-2017-140480', '42924', '42928', 'Standard Class', 'HE-14800', '19711', 'East'),
('CA-2015-134082', '42349', '42355', 'Standard Class', 'JK-15640', '92404', 'West'),
('CA-2016-130820', '42689', '42689', 'Same Day', 'ON-18715', '27217', 'South'),
('CA-2016-159765', '42499', '42502', 'Second Class', 'TH-21100', '24153', 'South'),
('CA-2017-132290', '42804', '42808', 'Standard Class', 'MD-17350', '75217', 'Central'),
('CA-2016-147109', '42721', '42725', 'Standard Class', 'AH-10075', '76017', 'Central'),
('CA-2016-147109', '42721', '42725', 'Standard Class', 'AH-10075', '76017', 'Central'),
('CA-2017-107265', '42831', '42837', 'Standard Class', 'ML-17755', '52302', 'Central'),
('CA-2017-118199', '42864', '42866', 'First Class', 'LB-16795', '98105', 'West'),
('CA-2017-118199', '42864', '42866', 'First Class', 'LB-16795', '98105', 'West'),
('CA-2017-118199', '42864', '42866', 'First Class', 'LB-16795', '98105', 'West'),
('CA-2017-118199', '42864', '42866', 'First Class', 'LB-16795', '98105', 'West'),
('CA-2017-118199', '42864', '42866', 'First Class', 'LB-16795', '98105', 'West'),
('CA-2017-150091', '43020', '43024', 'Standard Class', 'NP-18670', '8701', 'East'),
('CA-2017-150091', '43020', '43024', 'Standard Class', 'NP-18670', '8701', 'East'),
('CA-2017-150091', '43020', '43024', 'Standard Class', 'NP-18670', '8701', 'East'),
('CA-2017-150091', '43020', '43024', 'Standard Class', 'NP-18670', '8701', 'East'),
('CA-2016-137652', '42610', '42612', 'First Class', 'EB-13750', '45231', 'East'),
('CA-2015-128356', '42279', '42284', 'Standard Class', 'RP-19390', '80229', 'West'),
('CA-2017-167017', '43062', '43064', 'First Class', 'DC-12850', '48066', 'Central'),
('US-2017-132220', '43051', '43055', 'Standard Class', 'DJ-13510', '85281', 'West'),
('CA-2016-118129', '42723', '42725', 'Second Class', 'CL-12565', '19601', 'East'),
('US-2014-113124', '41728', '41734', 'Standard Class', 'NC-18340', '55124', 'Central'),
('CA-2017-155621', '43047', '43052', 'Standard Class', 'KN-16450', '21215', 'East'),
('US-2014-127635', '41896', '41900', 'Second Class', 'SC-20260', '78415', 'Central'),
('US-2014-127635', '41896', '41900', 'Second Class', 'SC-20260', '78415', 'Central'),
('US-2014-127635', '41896', '41900', 'Second Class', 'SC-20260', '78415', 'Central'),
('US-2014-127635', '41896', '41900', 'Second Class', 'SC-20260', '78415', 'Central'),
('CA-2015-151470', '42267', '42273', 'Standard Class', 'AM-10705', '89115', 'West'),
('CA-2015-112823', '42348', '42354', 'Standard Class', 'RA-19945', '44105', 'East'),
('CA-2014-108861', '41787', '41791', 'Standard Class', 'MM-17260', '98105', 'West'),
('CA-2017-114370', '42808', '42811', 'Second Class', 'BN-11470', '60623', 'Central'),
('CA-2016-158302', '42712', '42716', 'Second Class', 'JB-16045', '43229', 'East'),
('CA-2017-145779', '42861', '42865', 'Standard Class', 'DB-13615', '85705', 'West'),
('US-2016-155173', '42435', '42439', 'Standard Class', 'JB-16045', '19120', 'East'),
('US-2016-155173', '42435', '42439', 'Standard Class', 'JB-16045', '19120', 'East'),
('US-2016-155173', '42435', '42439', 'Standard Class', 'JB-16045', '19120', 'East'),
('CA-2017-125451', '43031', '43032', 'First Class', 'AH-10075', '2920', 'East'),
('CA-2017-125451', '43031', '43032', 'First Class', 'AH-10075', '2920', 'East'),
('CA-2017-125451', '43031', '43032', 'First Class', 'AH-10075', '2920', 'East'),
('CA-2017-125451', '43031', '43032', 'First Class', 'AH-10075', '2920', 'East'),
('CA-2017-125451', '43031', '43032', 'First Class', 'AH-10075', '2920', 'East'),
('CA-2017-125451', '43031', '43032', 'First Class', 'AH-10075', '2920', 'East'),
('CA-2014-131387', '41757', '41759', 'First Class', 'AI-10855', '94122', 'West'),
('CA-2016-125087', '42478', '42483', 'Standard Class', 'TH-21115', '77070', 'Central'),
('CA-2016-125087', '42478', '42483', 'Standard Class', 'TH-21115', '77070', 'Central'),
('CA-2016-125087', '42478', '42483', 'Standard Class', 'TH-21115', '77070', 'Central'),
('CA-2016-154081', '42512', '42519', 'Standard Class', 'JE-15610', '90049', 'West'),
('US-2017-118556', '42883', '42888', 'Second Class', 'TH-21235', '60653', 'Central'),
('US-2017-118556', '42883', '42888', 'Second Class', 'TH-21235', '60653', 'Central'),
('CA-2014-126200', '41876', '41880', 'Standard Class', 'JE-15715', '77070', 'Central'),
('CA-2014-126200', '41876', '41880', 'Standard Class', 'JE-15715', '77070', 'Central'),
('CA-2014-146500', '41881', '41886', 'Standard Class', 'AT-10735', '6010', 'East'),
('CA-2014-146500', '41881', '41886', 'Standard Class', 'AT-10735', '6010', 'East'),
('CA-2015-169537', '42250', '42254', 'Second Class', 'JH-15820', '49423', 'Central'),
('CA-2014-100881', '41726', '41730', 'Standard Class', 'DR-12940', '87105', 'West'),
('CA-2015-144043', '42134', '42139', 'Standard Class', 'AB-10165', '80027', 'West'),
('CA-2015-116512', '42103', '42108', 'Standard Class', 'MC-18100', '10024', 'East'),
('CA-2015-101000', '42103', '42108', 'Standard Class', 'IG-15085', '6360', 'East'),
('CA-2016-168557', '42632', '42636', 'Standard Class', 'FH-14275', '94122', 'West'),
('US-2016-164196', '42685', '42691', 'Standard Class', 'AS-10285', '46060', 'Central'),
('US-2017-132031', '42848', '42852', 'Standard Class', 'PN-18775', '37042', 'South'),
('US-2017-132031', '42848', '42852', 'Standard Class', 'PN-18775', '37042', 'South'),
('US-2017-132031', '42848', '42852', 'Standard Class', 'PN-18775', '37042', 'South'),
('US-2017-132031', '42848', '42852', 'Standard Class', 'PN-18775', '37042', 'South'),
('CA-2015-169733', '42299', '42303', 'Second Class', 'GM-14500', '33021', 'South'),
('CA-2017-169404', '42834', '42839', 'Standard Class', 'NC-18625', '17403', 'East'),
('CA-2017-169404', '42834', '42839', 'Standard Class', 'NC-18625', '17403', 'East'),
('CA-2017-134880', '43035', '43040', 'Standard Class', 'TW-21025', '85204', 'West'),
('CA-2015-145758', '42307', '42307', 'Same Day', 'BF-11020', '10024', 'East'),
('CA-2017-158736', '43087', '43093', 'Standard Class', 'TT-21460', '94110', 'West'),
('US-2016-119270', '42441', '42445', 'Standard Class', 'SW-20245', '90036', 'West'),
('CA-2014-109890', '41841', '41847', 'Standard Class', 'PG-18820', '68104', 'Central'),
('CA-2016-138583', '42514', '42518', 'Standard Class', 'DP-13390', '19120', 'East'),
('US-2017-118535', '42777', '42781', 'Standard Class', 'DJ-13510', '10024', 'East'),
('CA-2016-126284', '42633', '42637', 'Standard Class', 'EN-13780', '49505', 'Central'),
('CA-2017-142391', '43002', '43002', 'Same Day', 'PB-19150', '98115', 'West'),
('CA-2017-124716', '42821', '42825', 'Standard Class', 'BD-11560', '93727', 'West'),
('CA-2017-124716', '42821', '42825', 'Standard Class', 'BD-11560', '93727', 'West'),
('CA-2017-124716', '42821', '42825', 'Standard Class', 'BD-11560', '93727', 'West'),
('CA-2016-158841', '42402', '42404', 'Second Class', 'SE-20110', '22204', 'South'),
('CA-2016-158841', '42402', '42404', 'Second Class', 'SE-20110', '22204', 'South'),
('CA-2016-158841', '42402', '42404', 'Second Class', 'SE-20110', '22204', 'South'),
('CA-2017-106824', '42923', '42927', 'Standard Class', 'AT-10735', '90049', 'West'),
('CA-2015-109190', '42300', '42305', 'Standard Class', 'CC-12685', '79424', 'Central'),
('CA-2015-109190', '42300', '42305', 'Standard Class', 'CC-12685', '79424', 'Central'),
('CA-2015-109190', '42300', '42305', 'Standard Class', 'CC-12685', '79424', 'Central'),
('CA-2016-143154', '42706', '42712', 'Standard Class', 'AS-10225', '80501', 'West'),
('CA-2014-169061', '41703', '41706', 'Second Class', 'AB-10150', '10701', 'East'),
('CA-2014-169061', '41703', '41706', 'Second Class', 'AB-10150', '10701', 'East'),
('CA-2014-169061', '41703', '41706', 'Second Class', 'AB-10150', '10701', 'East'),
('CA-2014-169061', '41703', '41706', 'Second Class', 'AB-10150', '10701', 'East'),
('CA-2014-169061', '41703', '41706', 'Second Class', 'AB-10150', '10701', 'East'),
('CA-2015-102316', '42064', '42066', 'Second Class', 'DH-13075', '90045', 'West'),
('CA-2015-102316', '42064', '42066', 'Second Class', 'DH-13075', '90045', 'West'),
('CA-2014-164903', '41690', '41694', 'Standard Class', 'SR-20740', '90049', 'West'),
('CA-2016-109400', '42492', '42496', 'Standard Class', 'NR-18550', '79109', 'Central'),
('CA-2016-130400', '42437', '42441', 'Standard Class', 'SJ-20125', '75217', 'Central'),
('CA-2016-130400', '42437', '42441', 'Standard Class', 'SJ-20125', '75217', 'Central'),
